id,id,dist,x0,y0,z0,absmag,mag,vx,vy,vz,spect,sy_pnum
33561,1997,253.3508,212.367,23.553,136.133,1.761,8.78,-1.70E-06,4.05248277544e-05,-1.11E-05,F,0
33564,0,928.0949,459.659,50.98,804.658,-0.51,9.328,-4.88E-06,7.395280279199999e-06,-1.20E-05,B,0
33565,0,349.1043,336.959,37.372,83.279,2.175,9.89,2.95698789826e-05,2.30126487074e-05,2.11382783326e-05,F,0
33572,1998,392.2943,385.03,42.709,61.828,0.982,8.95,-1.11E-05,-2.37E-05,-5.05E-06,K,0
33610,0,576.2678,390.353,43.356,421.699,0.853,9.656,-5.15E-06,4.63666494896e-05,-3.79E-06,K,0
33618,1999,405.2684,378.727,42.077,137.978,0.851,8.89,5.3563659402e-06,1.35488157354e-05,-5.59E-05,G,0
33623,0,391.0641,244.95,27.217,303.628,1.721,9.682,6.217922224799999e-06,-8.68E-06,-2.93E-05,F,0
33628,2000,92.0049,89.486,9.944,18.93,5.001,9.82,2.08817532704e-05,-4.94E-05,-6.71E-05,G,0
33636,2001,117.3709,90.322,10.039,-74.278,1.562,6.91,-3.38E-05,1.4095592262399998e-05,-3.92E-05,G,0
33641,0,161.9835,159.595,17.743,-21.29,3.606,9.653,6.615484970599999e-06,8.818943273799999e-06,-2.47E-06,F,0
33652,0,256.2146,235.641,26.205,97.122,2.441,9.484,-9.16E-07,-2.07E-05,-6.56E-05,G,0
33655,2002,97.0847,90.325,10.045,34.146,3.874,8.81,-1.03E-05,1.7126880447599998e-05,-2.67E-05,G,0
33656,2003,204.0816,193.52,21.521,-61.123,0.511,7.06,-2.13E-05,3.34157108912e-05,-5.57E-05,K,0
33674,0,202.833,133.686,14.873,151.816,2.815,9.351,-1.77E-07,-4.52E-06,-3.01E-05,F,0
33677,0,173.9385,80.855,8.996,-153.74,3.305,9.507,-5.77E-06,2.40765634076e-05,-5.84E-07,F,0
33683,0,84.8893,70.67,7.864,-46.369,4.82,9.464,-2.12E-05,1.6710921482199997e-05,-6.94E-06,G,0
33693,2006,182.1174,180.896,20.134,6.164,-0.532,5.77,-3.80E-06,-1.35E-05,-1.15E-05,G,0
33694,2004,676.8896,481.272,53.566,472.956,-0.453,8.7,3.1488195882e-06,-9.66E-06,-3.23E-05,A,0
33701,2008,203.7915,155.541,17.316,130.53,1.184,7.73,3.5274751082999995e-05,4.5208709667e-05,7.7131260734e-06,K,0
33702,2007,390.1773,104.255,11.607,-375.812,0.814,8.77,3.720124408e-06,5.569455483899999e-05,-9.08E-07,G,0
33709,0,397.7424,168.069,18.715,-360.002,1.891,9.889,-2.12E-06,-1.21E-05,5.256208744599999e-06,F,0
33710,0,501.566,364.724,40.614,341.9,0.806,9.308,-3.77E-06,-1.30E-05,-2.12E-05,K,0
33715,2009,815.9407,451.4,50.274,677.842,-0.588,8.97,5.859195942599999e-06,2.0920589734e-06,-1.14E-05,B,0
33716,2010,781.965,555.45,61.865,-546.916,-0.486,8.98,-1.62E-05,9.32759874574e-05,9.9666629744e-06,K,0
33720,0,748.0976,638.053,71.071,384.04,0.575,9.945,-1.93E-05,-9.55E-06,-5.22E-05,K,0
33736,0,996.4893,990.076,110.332,23.813,-0.342,9.65,-2.32E-05,-4.02E-05,-6.80E-05,M,0
33747,0,254.2996,252.121,28.103,-17.71,1.765,8.792,-6.61E-06,3.4095349004199995e-05,5.7038500882e-06,F,0
33748,2011,88.0977,71.87,8.011,-50.317,4.125,8.85,8.523581747999998e-07,0.000108245,2.98080078252e-05,F,0
33769,0,552.1397,287.216,32.035,-470.466,1.032,9.742,-9.79E-06,3.50315121794e-05,2.5775147683999995e-06,A,0
33791,0,483.8637,317.471,35.431,363.429,0.578,9.002,-1.01E-05,2.10054167466e-05,-5.52E-06,F,0
33795,0,565.8599,485.178,54.17,-286.121,0.966,9.73,-2.85E-05,2.7808951962e-05,-3.98E-05,G,0
33812,2012,4490.0183,1080.404,120.704,4356.423,-3.301,9.96,-4.42E-06,-6.05E-05,-7.25E-05,B,0
33822,0,148.1656,144.143,16.113,30.268,4.042,9.896,1.35406396378e-05,3.6824121578199993e-05,-1.02E-05,G,0
33823,0,124.2326,78.502,8.775,-95.886,3.533,9.004,-1.42E-05,-2.00E-05,-4.45E-06,G,0
33836,0,414.1812,267.401,29.914,314.878,1.032,9.118,-3.97E-06,2.21490483984e-05,-4.62E-06,G,0
33837,0,170.1234,153.263,17.146,-71.823,2.55,8.704,-2.79E-05,-6.43E-06,-2.83E-05,G,0
33852,2013,479.5615,180.496,20.201,-443.838,-0.854,7.55,-3.35E-06,5.182112860099999e-05,-2.20E-05,K,0
33860,2014,115.6363,110.393,12.356,-32.132,3.575,8.89,-2.09E-06,0.000114669,1.00913484628e-05,G,0
33874,2015,95.8726,91.784,10.277,25.721,3.212,8.12,1.12411121878e-05,3.99105984222e-05,1.134433542e-07,F,0
33885,0,514.1853,446.308,49.989,-250.393,0.883,9.439,2.544810378e-06,2.70036063484e-05,-1.75E-05,G,0
33887,0,199.8428,139.306,15.604,142.434,3.186,9.689,1.03672917568e-05,1.9643074484e-05,-6.10E-06,F,0
33901,0,142.0425,48.434,5.427,-133.42,3.78,9.542,-2.08E-05,6.941813466059999e-05,2.75830872658e-05,G,0
33913,0,225.6867,212.296,23.797,-72.79,1.838,8.606,5.377828196399999e-06,6.54087808e-08,-2.11E-06,F,0
33939,2016,226.5744,186.41,20.912,127.083,1.444,8.22,-9.14E-06,-4.54E-05,-4.55E-05,G,0
33944,0,422.8524,416.395,46.717,56.894,1.7,9.831,1.4450230495799998e-05,-1.69E-05,-2.05E-05,K,0
33954,2017,113.3774,105.92,11.886,-38.655,2.427,7.7,-6.60E-06,-7.34E-06,-2.54E-05,F,0
33976,2018,211.9349,169.337,19.015,126.015,1.609,8.24,2.7297945861999995e-06,2.63709807966e-05,-7.65E-06,F,0
33981,0,138.4402,132.384,14.868,-37.671,3.894,9.6,-4.62E-05,1.364386287e-05,3.04426774014e-05,K,0
33985,0,423.3203,336.949,37.844,253.443,0.916,9.049,6.837261618e-06,7.506679608999999e-06,-1.22E-05,G,0
33986,2019,276.6599,120.481,13.532,-248.68,0.72,7.93,-1.73E-06,-1.80E-05,-7.87E-06,G,0
33992,0,415.3978,364.45,40.938,195.078,1.265,9.357,-1.22E-05,-5.14E-05,-3.78E-05,K,0
33994,0,207.0083,178.037,19.999,103.708,2.667,9.247,-1.06E-05,2.0992130588e-05,-1.46E-05,G,0
33995,2020,224.8786,139.411,15.661,-175.754,0.82,7.58,1.80293172202e-05,6.400862408599999e-06,-5.66E-06,K,0
33997,0,1242.4443,544.798,61.204,1114.952,-0.494,9.977,-9.27E-06,-9.72E-06,-4.09E-05,B,0
34017,0,601.9295,368.197,41.382,474.382,0.707,9.605,-9.12E-06,9.6896976682e-06,-1.53E-05,A,0
34045,2022,698.4359,661.689,74.424,-210.811,-0.021,9.2,1.09518827352e-05,-5.19E-05,-4.29E-05,M,0
34053,0,338.641,281.173,31.63,-186.062,2.316,9.965,7.482151316199999e-06,-2.71E-05,-2.68E-05,G,0
34054,2023,132.0085,120.802,13.589,51.464,2.397,8,6.6062868608e-06,3.00410266068e-05,1.3666347138399998e-05,A,0
34057,0,189.4174,187.836,21.131,-12.249,3.159,9.546,-1.12E-06,6.27423509702e-05,-2.50E-05,F,0
34058,0,164.8008,134.431,15.123,-94.122,3.463,9.548,-7.86E-06,2.30525071832e-05,-7.52E-06,F,0
34085,2024,929.6661,529.963,59.669,761.484,-3.062,6.78,-1.00E-05,-6.52E-06,-2.88E-05,K,0
34086,2025,224.7191,221.299,24.919,30.075,0.012,6.77,-1.77E-05,4.0924434524599993e-05,-5.12E-05,K,0
34091,0,438.0656,377.13,42.472,218.793,0.899,9.107,-1.99E-06,-3.58E-06,-2.10E-05,A,0
34092,2026,149.9631,107.467,12.103,-103.89,3.58,9.46,-2.16E-05,4.3977184966e-05,-2.42E-05,F,0
34097,2027,211.0807,194.982,21.964,-77.812,1.018,7.64,7.136711192599999e-06,2.3472554197399995e-05,-5.36E-07,A,0
34106,0,735.7719,637.54,71.837,360.198,0.164,9.498,3.3184736133999994e-06,5.23260026278e-05,4.4324669114e-06,K,0
34114,2028,117.5088,73.741,8.312,-91.112,3.02,8.37,-2.02E-06,8.467882083099999e-05,6.094258748599999e-06,F,0
34115,0,207.4556,189.726,21.386,81.145,3.37,9.955,-1.58E-05,-2.21E-05,-3.57E-05,F,0
34134,0,354.136,186.67,21.057,300.205,-0.064,7.682,7.700861926999999e-06,5.27286754346e-05,-1.41E-05,M,0
34137,0,160.1339,131.639,14.851,89.964,3.721,9.743,-3.63E-05,4.54253762534e-05,5.54462058744e-05,F,0
34144,2021,7.4783,1.64,0.185,-7.294,3.451,2.82,7.580264487399999e-06,8.17619980122e-05,-2.02E-05,G,0
34159,0,175.9713,163.962,18.506,61.156,3.659,9.886,8.610452785e-06,4.019573982599999e-05,2.44342676776e-05,F,0
34164,2032,179.9978,158.348,17.874,-83.699,0.604,6.88,5.1417433782e-06,3.57234144388e-05,-4.00E-05,K,0
34166,0,111.0414,104.678,11.816,35.116,3.866,9.093,-3.67E-06,-2.54E-05,-4.32E-05,G,0
34179,0,212.4473,194.743,21.993,82.007,2.043,8.679,1.5825858917e-05,3.14636675892e-05,1.1764382434199998e-05,A,0
34184,0,238.1511,55.943,6.319,-231.401,3.056,9.94,3.64337129178e-05,-2.64E-05,-3.03E-05,F,0
34185,0,487.2379,356.122,40.229,330.09,0.926,9.365,2.57996759768e-05,1.75520375228e-05,2.62800217108e-05,K,0
34187,0,143.3588,92.08,10.403,-109.384,4.041,9.823,-1.10E-05,-2.68E-05,-2.80E-05,F,0
34199,0,358.8272,151.035,17.071,-325.045,1.524,9.298,5.038826749659999e-05,0.00011694,-1.87E-05,K,0
34201,0,389.4054,383.947,43.398,48.355,0.159,8.111,1.40547117744e-05,2.26978689498e-05,4.128929288e-07,K,0
34221,0,234.5864,205.977,23.296,109.826,2.672,9.524,-3.28E-06,-2.29E-05,-1.48E-05,A,0
34232,2033,173.552,134.279,15.192,108.897,2.423,8.62,1.07382821854e-05,5.6455953928e-06,-1.10E-05,F,0
34235,0,855.1808,419.527,47.468,743.692,0.049,9.709,2.5029078778e-06,-4.43E-06,-8.80E-06,A,0
34244,2034,624.4971,401.711,45.464,475.981,-0.558,8.42,3.9613192872e-06,1.7189223191799997e-05,-4.98E-06,B,0
34246,0,591.5489,73.054,8.269,586.962,0.844,9.704,-2.39E-05,4.7707529496e-06,-2.89E-05,K,0
34248,2035,128.7859,125.857,14.245,23.3,3.661,9.21,2.05036087564e-05,4.42214458818e-05,3.51684618142e-05,G,0
34251,0,405.5155,287.05,32.492,284.586,0.911,8.951,-2.67E-07,3.568151193859999e-05,-3.00E-06,K,0
34260,0,276.1889,211.99,24.003,175.398,1.69,8.896,-1.17E-05,0.000100395,-3.57E-05,K,0
34272,2036,1019.1232,316.165,35.818,968.178,-3.131,6.91,-5.90E-06,-3.02E-06,-3.34E-06,B,0
34273,0,183.0066,178.826,20.26,-33.201,3.459,9.771,1.36622590896e-05,7.973739184399999e-06,-1.62E-05,F,0
34282,0,163.7273,106.953,12.122,-123.372,3.399,9.47,1.41150104942e-05,-6.89E-06,-8.49E-06,F,0
34288,2037,418.1825,173.082,19.622,380.177,-0.657,7.45,1.6597478128e-06,1.5468154646999997e-05,-1.19E-05,B,0
34294,2038,208.8115,205.282,23.277,-30.329,0.811,7.41,-1.19E-05,7.262418693199999e-06,-2.51E-06,K,0
34298,0,477.2692,146.643,16.63,453.878,1.188,9.582,-3.67E-07,5.202042097999999e-05,-3.61E-06,K,0
34299,2039,55.1031,54.397,6.169,6.267,5.544,9.25,1.5319962878e-06,3.57786030976e-05,-4.85E-05,K,0
34300,0,229.9622,186.736,21.177,132.529,1.869,8.677,3.6455175174e-06,1.01761754754e-05,-6.99E-06,A,0
34313,2040,242.9239,196.981,22.352,140.396,1.123,8.05,6.636947226799999e-06,-1.16E-05,-7.46E-06,A,0
34318,0,238.7371,205.883,23.368,-118.581,2.933,9.823,-7.31E-07,-3.31E-05,-1.85E-05,F,0
34322,2041,1096.8486,932.232,105.822,-568.174,-0.261,9.94,-3.20E-05,5.68637367958e-05,-6.79E-06,M,0
34328,0,167.8526,73.494,8.344,150.677,2.709,8.834,5.2705169154e-06,2.11157940642e-05,2.56126477442e-05,F,0
34340,2043,371.8911,359.67,40.858,-85.271,1.498,9.35,-5.76E-07,2.0803058331e-05,-7.20E-06,F,0
34355,2044,493.1952,487.295,55.383,-52.133,1.175,9.64,8.7811288224e-06,6.878448709659999e-05,-1.46E-05,K,0
34359,2045,244.6863,208.944,23.748,-125.099,0.577,7.52,-1.25E-05,1.23019608514e-05,1.4297950677999998e-05,G,0
34363,0,181.6826,104.363,11.863,-148.244,3.507,9.804,-3.96E-06,7.950232903799999e-06,1.6577037884e-06,G,0
34368,2046,107.1708,106.235,12.077,7.336,3.51,8.66,1.7251565935999998e-06,2.92336369688e-05,3.2591969058e-06,F,0
34370,0,3157.4151,1446.178,164.426,2801.929,-2.805,9.692,1.32595862828e-05,-4.58E-05,-4.16E-06,O,0
34377,2047,148.8095,147.771,16.806,5.063,2.647,8.51,-1.69E-06,1.76429966086e-05,-9.30E-06,A,0
34383,2048,86.5397,81.263,9.245,28.283,4.094,8.78,-5.97E-06,4.05963686084e-05,3.883646359999999e-06,F,0
34395,2049,102.9178,90.058,10.25,-48.75,3.838,8.9,2.1779079982e-06,5.7094711553e-05,-7.06E-06,G,0
34403,2050,211.4165,196.076,22.32,75.848,0.874,7.5,3.408410687e-06,-7.26E-06,-6.67E-06,K,0
34420,0,345.6329,315.821,35.969,135.741,2.183,9.876,4.7963032546e-06,4.2536147764e-06,-2.31E-05,A,0
34424,2051,1128.229,764.877,87.122,-824.787,-0.782,9.48,1.3010215306e-05,0.000127,-3.54E-05,K,0
34425,0,616.9081,604.783,68.892,100.337,0.85,9.801,-1.52E-05,3.2606277228799994e-05,-3.21E-05,K,0
34441,0,78.9428,71.783,8.182,31.815,5.227,9.714,-5.68E-06,2.0276722048e-05,1.614779276e-06,G,0
34442,0,182.2263,115.452,13.159,-140.372,2.181,8.484,-9.16E-06,1.6462572517599998e-05,-9.90E-06,F,0
34447,0,549.7221,519.501,59.222,169.722,0.893,9.594,6.908802472e-06,3.19061988718e-05,-1.68E-05,K,0
34448,0,118.7784,66.483,7.579,98.137,3.846,9.22,2.04535301586e-05,1.3357699453999998e-06,-1.40E-05,G,0
34450,0,144.6981,133.807,15.255,52.92,3.834,9.636,7.466821133199999e-06,9.1981098e-08,-3.56E-07,F,0
34475,2052,195.6127,193.905,22.119,13.265,2.563,9.02,-2.04E-06,1.00177635844e-05,1.30521178062e-05,F,0
34492,0,1832.806,1494.152,170.513,-1047.67,-1.401,9.915,-0.000110128,8.069808331199999e-05,-4.73E-05,K,0
34493,0,307.0278,85.967,9.811,-294.583,1.457,8.893,9.3115531542e-06,2.55881194514e-05,1.2785372621999997e-06,G,0
34496,2053,361.5984,268.934,30.692,239.763,1.359,9.15,-1.05E-05,6.9721672284e-06,-1.86E-05,A,0
34503,2056,180.8699,99.823,11.393,-150.398,3.183,9.47,2.64680719556e-05,3.65185399304e-05,-8.41E-06,F,0
34504,0,263.4279,98.698,11.265,243.98,2.508,9.611,9.3299493738e-06,2.46284499956e-05,-3.23E-06,F,0
34506,2054,226.2295,182.259,20.802,132.396,0.757,7.53,-1.19E-06,1.88643011876e-05,-1.33E-06,A,0
34508,2055,291.1955,253.188,28.898,140.91,0.319,7.64,-2.70E-05,-2.16E-05,-5.33E-05,M,0
34513,0,323.3809,263.843,30.119,184.54,2.353,9.902,-6.81E-06,3.46830060192e-05,4.0737406292e-06,A,0
34514,2057,96.6768,96.05,10.965,0.738,3.483,8.41,-8.14E-06,-6.51E-05,-4.08E-05,G,0
34527,0,1321.2754,90.772,10.366,1318.113,-0.69,9.915,-2.17E-05,-3.65E-05,-6.48E-05,K,0
34529,2058,216.7019,202.129,23.084,74.638,-0.009,6.67,2.5376562926e-06,-1.26E-05,9.4750751062e-06,B,0
34530,0,513.5073,261.966,29.92,440.646,0.405,8.958,1.2800702805e-05,9.3984241912e-06,-8.25E-06,B,0
34536,0,580.747,318.885,36.426,483.996,0.752,9.572,-9.61E-06,2.02981843042e-05,-2.77E-05,B,0
34541,2059,286.0166,203.804,23.283,199.317,1.148,8.43,1.4944884400599998e-05,-4.37E-06,-1.25E-05,K,0
34579,2060,477.1548,433.137,49.522,193.95,0.597,8.99,-6.33E-06,-1.08E-05,1.06677633436e-05,G,0
34580,0,185.8885,73.793,8.437,170.405,2.665,9.011,-3.76E-06,1.67487359336e-05,-2.26E-05,F,0
34594,2061,377.9606,178.957,20.469,-332.28,1.083,8.97,-9.06E-06,6.22446310288e-05,-4.42E-05,K,0
34596,0,478.8312,457.969,52.384,-129.614,1.197,9.598,8.796459005399998e-06,3.64132726738e-05,-3.57E-05,K,0
34599,2062,113.5189,109.858,12.566,-25.687,3.465,8.74,9.942134681599998e-06,-1.05E-05,-3.24E-05,F,0
34602,2063,655.2155,368.798,42.192,539.921,-1.962,7.12,1.1843077373599998e-05,1.8631282406e-06,-1.97E-05,K,0
34622,0,1568.3006,697.187,79.814,1402.543,-0.98,9.997,-1.43E-05,-7.01E-06,-4.15E-05,F,0
34628,0,196.0092,176.863,20.252,-82.03,3.471,9.932,9.9911912672e-06,-9.23E-06,-1.52E-05,F,0
34655,2066,59.2066,57.666,6.607,-11.679,4.388,8.25,-3.94E-06,1.73660313024e-05,-9.63E-06,G,0
34657,0,408.7607,263.918,30.239,310.673,0.554,8.611,-6.62E-06,-1.07E-05,-3.34E-05,K,0
34664,0,598.7675,305.777,35.042,513.61,1.001,9.887,-1.38E-05,-9.31E-06,-2.67E-05,K,0
34676,0,501.3547,275.891,31.629,417.421,-0.235,8.266,-9.73E-06,-2.73E-05,-1.31E-05,K,0
34677,0,459.8057,426.215,48.863,165.451,1.317,9.63,1.8150936672e-06,-2.91E-05,-1.50E-05,K,0
34678,0,122.3219,73.615,8.44,-97.326,4.056,9.494,2.51128837784e-05,3.9930016654e-06,-2.50E-06,G,0
34682,0,587.6187,196.272,22.503,-553.414,0.688,9.533,-1.43E-05,5.26857509222e-05,3.2929233084e-06,G,0
34693,0,678.6062,334.634,38.381,-589.112,0.638,9.796,-1.70E-06,2.72744395814e-05,-2.76E-05,K,0
34698,0,363.6602,283.73,32.547,225.137,1.625,9.428,6.6032208242e-06,-9.51E-06,-1.03E-05,A,0
34703,0,420.3911,355.458,40.78,-220.716,1.355,9.473,-1.07E-05,-2.63E-06,-2.84E-05,K,0
34709,0,131.6257,102.468,11.757,81.777,3.686,9.283,1.5953610442e-06,8.354949735e-06,-1.28E-06,A,0
34712,2068,113.0614,106.475,12.217,36.011,2.813,8.08,2.70240465924e-05,1.4420592142e-06,-2.59E-05,F,0
34719,0,686.2269,599.384,68.786,326.978,0.791,9.973,2.2208325106e-06,-4.22E-06,3.4830175776e-06,G,0
34727,2069,139.9069,129.28,14.838,-51.386,3.951,9.68,1.56613149528e-05,1.13208291394e-05,-1.40E-05,F,0
34738,0,446.5078,351.303,40.333,272.632,1.563,9.812,-9.67E-06,3.28546261934e-05,7.7407204028e-06,A,0
34739,2070,623.3128,299.941,34.437,545.315,-0.334,8.64,9.3330154104e-06,-2.21E-05,-4.73E-05,K,0
34743,2071,212.5222,131.033,15.045,-166.642,2.613,9.25,-3.41E-05,4.85517115732e-05,-3.88E-05,A,0
34746,2074,169.2333,92.112,10.577,141.575,0.568,6.71,4.63554073554e-05,-3.40E-05,-2.28E-06,G,0
34747,2073,301.4577,299.428,34.382,6.125,1.104,8.5,1.1626410787199998e-05,-2.00E-05,-1.23E-05,K,0
34752,2072,23.9677,17.221,1.978,-16.553,2.032,3.93,1.1277904627e-05,1.3730733907e-05,-6.98E-06,A,0
34763,2075,259.3751,167.728,19.27,196.905,1.33,8.4,4.7871051448e-06,-1.31E-05,-1.15E-05,A,0
34773,2076,115.4734,88.329,10.151,-73.682,1.798,7.11,-2.48E-05,-2.53E-05,-3.32E-05,K,0
34778,0,270.4182,192.156,22.086,188.983,2.523,9.683,2.079794827e-06,-1.44E-05,7.9093524158e-06,A,0
34781,2077,336.5883,300.87,34.583,146.876,1.735,9.37,-5.13E-06,1.6078295930399998e-05,6.731994361399999e-06,A,0
34791,0,181.0232,93.172,10.711,-154.834,2.874,9.163,1.85566755154e-05,-4.73E-05,-5.52E-05,A,0
34801,2078,152.0763,76.025,8.743,-131.419,3.48,9.39,-2.47E-05,-5.01E-05,-1.76E-05,K,0
34820,0,320.8233,200.296,23.055,249.555,1.445,8.976,-3.04E-06,-9.69E-07,1.06023545628e-05,A,0
34822,2079,384.2428,354.737,40.839,-141.903,-0.353,7.57,-1.03E-05,5.0885987438e-05,-1.11E-05,K,0
34831,2080,458.8343,454.806,52.371,30.615,-1.408,6.9,-4.34E-06,3.8243696524e-05,-9.89E-07,B,0
34833,0,578.506,19.665,2.264,578.167,1.179,9.991,-3.22E-06,7.7442974455e-05,-7.39E-05,G,0
34838,2081,25.974,19.084,2.198,-17.483,0.327,2.4,2.32068310254e-05,3.2157613873e-05,-8.45E-05,K,0
34840,2082,302.843,254.45,29.311,161.585,0.914,8.32,-8.91E-06,7.583330523999999e-07,-3.73E-05,K,0
34859,2083,87.0068,85.946,9.908,9.237,3.172,7.87,5.8959883818e-06,-1.55E-05,-2.94E-06,F,0
34863,0,478.5575,353.257,40.733,-320.262,0.965,9.365,-8.33E-06,1.81550247208e-05,-2.32E-05,K,0
34866,2084,881.2563,417.271,48.118,774.714,-1.196,8.53,-7.26E-06,-1.94E-05,-3.90E-05,K,0
34882,2085,1008.901,626.919,72.327,787.161,-2.219,7.8,1.359276226e-07,6.4427649088e-06,-2.61E-05,F,0
34887,0,511.1827,403.884,46.605,309.86,0.809,9.352,1.2560529938e-05,1.53363150732e-05,-8.34E-06,A,0
34901,0,576.3085,239.618,27.66,523.402,0.767,9.57,7.809195220199999e-06,-1.27E-05,-9.56E-06,F,0
34920,0,56.6229,51.426,5.94,22.94,6.044,9.809,-4.75E-05,1.32493661608e-05,-2.81E-05,K,0
34929,2086,306.5291,288.44,33.326,-98.245,-1.192,6.24,-9.20E-06,2.86357598318e-05,-1.63E-05,M,0
34931,2087,370.4924,241.221,27.871,279.822,-0.904,6.94,1.3205419636199998e-05,-2.49E-06,-2.40E-06,K,0
34939,0,161.3481,59.576,6.884,-149.788,3.421,9.46,-4.06E-05,2.7940791535799995e-05,-2.17E-05,K,0
34941,2088,210.0907,189.554,21.904,87.906,0.988,7.6,2.7022002568e-06,-6.14E-06,-1.92E-05,G,0
34947,0,404.9074,206.068,23.818,347.734,0.607,8.644,-4.47E-06,1.78739713658e-05,1.4267290311999995e-06,A,0
34957,2089,594.4632,433.26,50.088,403.936,0.549,9.42,-7.28E-06,3.3225616621999995e-06,-1.18E-05,A,0
34963,0,212.8107,180.952,20.922,-110.033,3.061,9.701,-1.31E-05,-9.04E-06,-7.85E-06,F,0
34970,2090,4308.4815,1958.963,226.547,3830.686,-3.572,9.6,1.4898893851599998e-05,-8.68E-05,-2.48E-06,B,0
34971,0,424.5158,409.568,47.366,-101.116,1.248,9.387,-1.28E-05,3.53657101688e-05,-5.56E-05,K,0
34980,2092,300.8903,158.503,18.339,255.099,0.938,8.33,-9.79E-06,-2.42E-05,-1.15E-05,K,0
34981,0,4108.232,1899.457,219.797,3636.114,-3.464,9.604,-1.16E-05,-4.28E-05,-6.44E-05,A,0
34982,0,73.3349,52.551,6.081,50.788,4.893,9.22,-8.61E-06,3.60596564526e-05,3.2326245886e-06,G,0
34989,2093,317.4011,124.407,14.398,291.649,1.562,9.07,-1.85E-06,2.3439849807e-05,-1.87E-05,A,0
34996,0,258.7709,222.986,25.812,128.738,2.44,9.505,1.13657976762e-05,1.1794020787999998e-06,-8.13E-06,A,0
35001,0,728.2057,388.211,44.945,-614.456,0.132,9.443,-5.62E-05,0.000171865,-5.05E-05,G,0
35026,2094,98.0392,74.929,8.684,-62.626,4.123,9.08,2.5918229392e-06,-1.11E-05,1.5677667148e-06,F,0
35029,0,119.5872,55.087,6.385,105.952,3.358,8.746,2.03564389996e-05,-3.58E-06,-2.68E-05,F,0
35033,0,721.884,318.887,36.97,646.576,0.537,9.829,1.42969286658e-05,-1.42E-05,-6.24E-06,B,0
35038,0,127.428,65.157,7.555,109.249,3.939,9.465,3.7855331888e-06,-2.38E-05,-6.12E-07,F,0
35042,0,454.5022,449.429,52.112,43.245,1.647,9.935,-6.07E-06,1.51237365356e-05,-1.36E-05,G,0
35084,0,607.3574,585.986,68.046,-144.476,0.799,9.716,-5.09E-06,7.56636512148e-05,4.5203599606e-06,K,0
35088,0,453.6192,377.79,43.877,-247.224,1.177,9.46,7.083566558199999e-06,2.80838732438e-05,1.5808484709599997e-05,K,0
35094,2095,295.0022,257.733,29.937,-140.369,0.921,8.27,-2.21E-05,-7.66E-05,-5.95E-05,K,0
35098,0,2415.0426,1072.55,124.604,2160.218,-2.623,9.292,1.21690992654e-05,-3.83E-05,-3.83E-06,O,0
35109,2096,353.3569,195.699,22.742,293.336,0.079,7.82,2.784983245e-06,1.1491505176799998e-05,-2.75E-06,B,0
35110,0,83.9084,77.031,8.953,-32.042,4.926,9.545,-1.35E-05,-1.08E-05,-4.70E-06,G,0
35121,0,206.8307,205.221,23.858,-9.709,3.25,9.828,-2.53E-05,9.177669556e-06,-6.14E-05,G,0
35127,0,610.9667,528.771,61.489,299.835,0.571,9.501,-4.90E-05,-3.56E-05,-4.16E-05,K,0
35128,0,471.1466,462.87,53.829,-69.519,1.533,9.899,-1.20E-05,-3.89E-05,-5.26E-05,K,0
35143,0,115.1174,66.381,7.724,93.733,3.974,9.28,1.0562496087e-05,3.5930882915399994e-05,-1.28E-05,F,0
35152,0,289.9899,125.625,14.62,260.958,2.442,9.754,-3.86E-06,-1.38E-05,-2.23E-05,F,0
35156,2097,191.5221,115.951,13.496,151.835,2.249,8.66,-2.17E-05,1.7625622401199998e-05,-2.09E-05,F,0
35159,0,164.7906,160.521,18.685,32.244,3.273,9.358,-6.58E-06,1.0557386026e-05,2.6633637932e-05,F,0
35161,0,330.5236,310.627,36.16,-107.001,2.32,9.916,3.4809735532e-06,8.86605803622e-05,3.595847724479999e-05,K,0
35168,0,3974.6562,1889.109,219.939,3490.098,-3.705,9.291,-1.63E-05,-2.65E-05,-7.72E-05,A,0
35201,0,145.8129,17.721,2.065,144.717,4.019,9.838,-3.16E-05,-4.84E-06,3.9378130066e-06,K,0
35202,0,416.9858,75.313,8.778,410.034,1.679,9.78,2.8775775503199995e-05,1.99302599122e-05,-2.19E-05,A,0
35207,0,519.1967,265.928,30.999,-444.844,1.348,9.925,-1.48E-05,2.6884030921e-05,-6.96E-06,K,0
35211,0,2007.8485,973.014,113.439,1752.664,-2.242,9.272,-9.49E-07,-2.65E-05,-3.34E-05,F,0
35212,0,371.2049,308.406,35.957,203.436,1.821,9.669,6.402906432999999e-06,2.1099441869e-05,1.15170554818e-05,G,0
35224,0,294.7699,274.594,32.025,102.282,1.848,9.195,1.957153363e-06,8.845311188559999e-05,8.773463730899999e-05,K,0
35235,2099,106.8455,102.96,12.011,-25.903,3.436,8.58,-2.24E-05,-1.43E-05,-4.23E-05,F,0
35247,2100,138.3126,137.38,16.031,-0.12,0.456,6.16,-2.88E-05,4.362050270819999e-05,1.0189461633999998e-06,G,0
35252,0,242.5811,68.534,7.999,232.561,2.46,9.384,8.535845894399999e-06,-5.96E-06,4.971067340799999e-06,A,0
35255,0,786.8924,600.2,70.063,504.035,-0.313,9.167,-3.85E-05,2.52835598158e-05,-8.92E-06,K,0
